Order ID,Order Date,Category,Sub-Category,Region,Ship Mode,Sales
1375,2022-05-16,Technology,Phones,East,Second Class,520.66
1376,2022-05-08,Office Supplies,Binders,South,Standard Class,1044.0
1377,2022-02-07,Office Supplies,Storage,West,Second Class,313.57
1378,2023-09-16,Office Supplies,Binders,Central,Second Class,417.38
1379,2022-01-13,Technology,Phones,West,Second Class,70.05
1380,2022-03-06,Office Supplies,Storage,East,Same Day,409.62
1381,2023-11-21,Office Supplies,Storage,South,Standard Class,868.4
1382,2021-11-29,Office Supplies,Binders,South,Standard Class,128.99
1383,2023-07-14,Office Supplies,Paper,West,Second Class,157.97
1384,2023-03-15,Furniture,Chairs,Central,First Class,456.14
1385,2021-11-29,Technology,Phones,Central,Second Class,254.95
1386,2021-01-14,Furniture,Chairs,East,Same Day,32.07
1387,2023-05-24,Office Supplies,Binders,Central,Standard Class,166.15
1388,2021-04-02,Furniture,Tables,West,First Class,646.71
1389,2022-10-29,Office Supplies,Storage,West,First Class,199.78
1390,2021-04-03,Furniture,Bookcases,East,Standard Class,199.64
1391,2021-10-22,Furniture,Chairs,West,Same Day,436.41
1392,2022-04-22,Technology,Copiers,East,Same Day,321.8
1393,2023-08-31,Technology,Phones,West,First Class,191.17
1394,2022-11-03,Technology,Phones,Central,Standard Class,149.2
1395,2023-12-26,Furniture,Bookcases,Central,Same Day,1366.32
1396,2021-05-09,Furniture,Bookcases,South,Same Day,576.79
1397,2022-11-01,Office Supplies,Storage,West,First Class,355.4
1398,2022-10-18,Office Supplies,Paper,Central,First Class,371.66
1399,2022-04-09,Office Supplies,Binders,East,Second Class,226.48
1400,2021-12-10,Furniture,Chairs,West,Same Day,319.02
1401,2023-08-31,Office Supplies,Paper,East,Standard Class,208.09
1402,2023-09-08,Furniture,Bookcases,South,First Class,118.71
1403,2021-03-28,Furniture,Tables,South,First Class,328.13
1404,2022-06-24,Office Supplies,Storage,East,Second Class,194.07
1405,2021-10-11,Office Supplies,Storage,East,First Class,340.49
1406,2021-02-02,Office Supplies,Binders,South,First Class,386.89
1407,2022-07-27,Office Supplies,Binders,Central,Second Class,353.39
1408,2022-06-28,Furniture,Tables,South,First Class,110.1
1409,2023-07-25,Office Supplies,Paper,South,Standard Class,177.57
1410,2022-05-13,Furniture,Tables,Central,Same Day,197.1
1411,2022-02-26,Furniture,Tables,East,Standard Class,490.58
1412,2022-12-14,Furniture,Tables,Central,Standard Class,473.37
1413,2021-10-11,Technology,Accessories,Central,Standard Class,136.23
1414,2022-06-11,Furniture,Tables,South,Second Class,76.91
1415,2021-12-25,Furniture,Bookcases,Central,Same Day,1075.88
1416,2021-07-20,Furniture,Chairs,South,Standard Class,343.56
1417,2022-02-03,Technology,Phones,Central,Standard Class,66.87
1418,2021-11-17,Technology,Phones,East,First Class,155.81
1419,2022-11-18,Technology,Copiers,West,Second Class,504.54
1420,2021-04-09,Furniture,Bookcases,East,Standard Class,911.7
1421,2023-02-05,Furniture,Tables,West,Same Day,815.52
1422,2023-01-29,Office Supplies,Storage,East,Same Day,333.29
1423,2023-12-28,Furniture,Bookcases,South,Second Class,250.65
1424,2021-10-24,Office Supplies,Binders,West,First Class,100.57
1425,2021-07-12,Furniture,Chairs,South,Same Day,266.96
1426,2021-04-22,Office Supplies,Storage,South,Same Day,113.61
1427,2023-06-25,Furniture,Bookcases,South,Same Day,179.01
1428,2023-01-26,Office Supplies,Storage,South,Second Class,455.81
1429,2023-11-18,Technology,Phones,West,First Class,207.26
1430,2023-12-20,Technology,Accessories,South,Second Class,196.34
1431,2022-05-28,Furniture,Tables,West,Same Day,240.4
1432,2022-12-23,Furniture,Chairs,Central,Same Day,1178.41
1433,2021-04-20,Furniture,Bookcases,East,Standard Class,90.58
1434,2021-03-17,Technology,Copiers,West,Same Day,308.38
1435,2022-11-07,Office Supplies,Storage,Central,Same Day,768.6
1436,2021-03-03,Furniture,Tables,East,First Class,239.85
1437,2023-04-04,Furniture,Chairs,Central,Same Day,569.68
1438,2021-05-26,Office Supplies,Paper,South,Second Class,71.67
1439,2021-05-06,Technology,Copiers,South,Same Day,212.72
1440,2023-05-08,Technology,Phones,South,First Class,124.87
1441,2022-07-30,Technology,Phones,West,Same Day,237.9
1442,2022-07-25,Office Supplies,Binders,South,Second Class,241.8
1443,2023-02-17,Technology,Accessories,East,Same Day,261.41
1444,2022-07-31,Technology,Accessories,South,Second Class,452.92
1445,2023-08-27,Office Supplies,Binders,South,Second Class,18.5
1446,2022-10-11,Technology,Accessories,West,Standard Class,149.96
1447,2022-10-12,Furniture,Tables,Central,Standard Class,293.19
1448,2022-06-22,Technology,Phones,Central,Second Class,34.24
1449,2022-12-08,Technology,Copiers,Central,Same Day,390.23
1450,2023-10-17,Furniture,Chairs,West,Standard Class,147.54
1451,2023-11-07,Furniture,Bookcases,South,Same Day,215.94
1452,2022-02-27,Technology,Accessories,South,Standard Class,467.06
1453,2021-05-15,Office Supplies,Storage,East,Second Class,587.06
1454,2023-06-26,Office Supplies,Paper,West,First Class,398.58
1455,2021-02-13,Furniture,Bookcases,East,First Class,88.07
1456,2022-07-16,Technology,Phones,East,First Class,384.81
1457,2023-11-20,Office Supplies,Storage,Central,Second Class,403.04
1458,2022-08-30,Technology,Copiers,West,Standard Class,349.42
1459,2022-11-30,Technology,Accessories,West,Standard Class,651.17
1460,2023-11-09,Technology,Accessories,Central,Second Class,266.59
1461,2023-07-16,Technology,Phones,South,Standard Class,634.68
1462,2023-06-03,Technology,Phones,East,Standard Class,632.13
1463,2022-06-21,Furniture,Chairs,West,Second Class,410.96
1464,2023-05-10,Furniture,Tables,East,Same Day,311.94
1465,2022-04-29,Furniture,Tables,West,Standard Class,350.85
1466,2021-05-28,Technology,Copiers,West,Standard Class,744.83
1467,2022-01-25,Furniture,Chairs,East,Standard Class,520.21
1468,2023-09-26,Office Supplies,Paper,South,Second Class,98.62
1469,2022-02-24,Technology,Phones,West,Same Day,335.25
1470,2021-01-03,Furniture,Bookcases,West,Same Day,119.16
1471,2021-03-29,Furniture,Bookcases,Central,Standard Class,143.79
1472,2021-07-18,Technology,Phones,Central,First Class,184.9
1473,2022-10-11,Furniture,Bookcases,West,Second Class,64.64
1474,2022-09-11,Office Supplies,Paper,Central,First Class,112.2
1475,2022-08-09,Furniture,Bookcases,Central,Standard Class,674.71
1476,2022-02-09,Technology,Phones,Central,Second Class,143.02
1477,2023-12-09,Office Supplies,Storage,West,First Class,454.67
1478,2021-09-03,Furniture,Chairs,West,First Class,284.77
1479,2022-12-20,Technology,Phones,East,Second Class,373.17
1480,2023-07-17,Furniture,Chairs,South,Same Day,384.4
1481,2023-07-07,Furniture,Bookcases,East,First Class,107.65
1482,2021-07-09,Furniture,Bookcases,West,First Class,452.84
1483,2022-10-11,Office Supplies,Paper,South,Standard Class,79.22
1484,2022-04-27,Furniture,Bookcases,Central,First Class,137.89
1485,2023-06-30,Furniture,Bookcases,South,First Class,380.5
1486,2023-07-05,Furniture,Tables,West,First Class,101.14
1487,2021-11-07,Office Supplies,Storage,East,Standard Class,30.0
1488,2023-04-08,Technology,Accessories,West,Standard Class,324.01
1489,2022-05-11,Office Supplies,Storage,South,Second Class,52.92
1490,2021-11-06,Furniture,Bookcases,East,Second Class,405.93
1491,2022-08-05,Office Supplies,Paper,South,Second Class,195.95
1492,2021-04-19,Technology,Accessories,East,Same Day,320.66
1493,2023-01-15,Technology,Phones,West,Second Class,316.36
1494,2023-01-02,Office Supplies,Binders,South,First Class,427.05
1495,2021-12-20,Office Supplies,Binders,West,First Class,388.35
1496,2021-02-08,Technology,Copiers,West,First Class,100.28
1497,2021-04-01,Technology,Phones,Central,Standard Class,205.65
1498,2023-10-04,Technology,Phones,Central,Second Class,320.38
1499,2023-10-21,Technology,Accessories,South,Same Day,642.24
1500,2023-01-28,Furniture,Tables,West,First Class,390.85
1501,2022-10-06,Furniture,Bookcases,West,First Class,605.75
1502,2023-09-07,Furniture,Bookcases,Central,Second Class,332.64
1503,2023-02-17,Office Supplies,Storage,East,First Class,526.37
1504,2023-03-20,Furniture,Bookcases,East,Second Class,301.45
1505,2023-05-28,Furniture,Chairs,South,Second Class,511.9
1506,2023-03-17,Furniture,Chairs,South,First Class,187.94
1507,2022-10-13,Technology,Accessories,West,Second Class,691.41
1508,2021-02-15,Technology,Phones,South,Second Class,359.83
1509,2023-05-10,Office Supplies,Binders,South,Same Day,65.14
1510,2023-07-11,Office Supplies,Binders,South,Second Class,328.17
1511,2023-02-21,Technology,Copiers,Central,Same Day,391.75
1512,2022-09-12,Furniture,Tables,East,First Class,463.59
1513,2023-07-08,Technology,Phones,West,Standard Class,851.47
1514,2021-11-26,Office Supplies,Paper,East,Same Day,164.29
1515,2021-01-21,Office Supplies,Storage,South,First Class,855.17
1516,2021-05-25,Office Supplies,Storage,East,First Class,250.72
1517,2021-11-21,Furniture,Tables,East,Same Day,132.02
1518,2022-12-10,Furniture,Chairs,Central,Same Day,167.31
1519,2023-08-15,Technology,Accessories,West,Same Day,375.61
1520,2022-10-09,Furniture,Chairs,West,Same Day,115.4
1521,2022-10-06,Office Supplies,Storage,West,First Class,190.55
1522,2023-04-30,Technology,Copiers,East,First Class,322.33
1523,2023-09-28,Furniture,Bookcases,Central,First Class,687.89
1524,2021-05-27,Furniture,Chairs,Central,Same Day,454.52
1525,2022-06-19,Office Supplies,Paper,West,Standard Class,258.52
1526,2021-08-25,Technology,Copiers,West,First Class,374.41
1527,2023-09-01,Office Supplies,Paper,East,Second Class,299.7
1528,2023-06-11,Technology,Phones,Central,Same Day,86.79
1529,2021-07-16,Furniture,Tables,West,First Class,767.31
1530,2023-08-30,Office Supplies,Storage,Central,First Class,695.08
1531,2023-07-23,Furniture,Tables,East,Standard Class,235.95
1532,2022-01-28,Technology,Accessories,West,Second Class,172.34
1533,2021-01-16,Furniture,Tables,Central,Second Class,88.75
1534,2022-04-25,Office Supplies,Binders,West,Same Day,391.02
1535,2024-01-01,Furniture,Tables,West,First Class,392.8
1536,2021-12-03,Technology,Accessories,East,Same Day,124.35
1537,2023-10-16,Office Supplies,Storage,West,First Class,302.3
1538,2021-08-05,Furniture,Bookcases,West,Same Day,444.88
1539,2021-09-05,Technology,Phones,East,Same Day,162.74
1540,2023-06-13,Office Supplies,Paper,East,First Class,213.85
1541,2023-02-09,Furniture,Chairs,Central,Same Day,212.22
1542,2021-04-04,Office Supplies,Binders,Central,Same Day,131.5
1543,2021-11-14,Office Supplies,Paper,Central,Same Day,217.31
1544,2022-02-21,Office Supplies,Binders,West,Same Day,54.04
1545,2021-08-01,Technology,Phones,West,Second Class,203.6
1546,2021-03-07,Office Supplies,Storage,West,First Class,206.09
1547,2022-10-14,Furniture,Bookcases,West,First Class,238.23
1548,2021-09-19,Furniture,Bookcases,East,Second Class,354.81
1549,2023-08-06,Office Supplies,Storage,Central,First Class,81.89
1550,2021-01-17,Office Supplies,Paper,West,Standard Class,97.63
1551,2022-05-17,Technology,Phones,East,Standard Class,128.57
1552,2021-04-29,Office Supplies,Paper,West,Second Class,73.63
1553,2023-07-24,Office Supplies,Storage,West,First Class,383.84
1554,2023-11-03,Office Supplies,Binders,East,Same Day,156.85
1555,2022-08-27,Office Supplies,Binders,West,Standard Class,243.96
1556,2021-11-23,Furniture,Chairs,Central,Second Class,119.07
1557,2021-06-23,Technology,Phones,East,Same Day,186.62
1558,2023-09-16,Furniture,Chairs,East,Standard Class,312.96
1559,2022-06-12,Furniture,Bookcases,West,Second Class,324.04
1560,2022-05-21,Furniture,Bookcases,Central,Standard Class,101.62
1561,2023-08-05,Furniture,Tables,East,Standard Class,234.71
1562,2022-07-28,Technology,Phones,East,Second Class,120.89
1563,2023-06-30,Technology,Phones,South,Standard Class,228.06
1564,2023-12-28,Office Supplies,Binders,South,Standard Class,146.02
1565,2023-04-22,Technology,Phones,Central,Second Class,799.27
1566,2023-07-19,Office Supplies,Binders,East,First Class,443.12
1567,2023-08-12,Office Supplies,Storage,Central,First Class,334.28
1568,2022-05-10,Technology,Phones,Central,First Class,199.79
1569,2021-06-23,Furniture,Chairs,East,First Class,451.98
1570,2023-08-19,Furniture,Tables,South,Same Day,239.99
1571,2022-02-04,Furniture,Tables,East,Standard Class,746.49
1572,2023-03-03,Furniture,Chairs,Central,Same Day,483.22
1573,2022-05-04,Furniture,Chairs,West,Standard Class,185.53
1574,2022-12-31,Technology,Copiers,Central,Second Class,691.21
1575,2022-10-10,Technology,Copiers,West,Second Class,200.61
1576,2021-11-18,Technology,Accessories,Central,First Class,829.73
1577,2021-04-09,Furniture,Tables,Central,Standard Class,715.55
1578,2023-11-22,Furniture,Chairs,Central,Standard Class,311.73
1579,2022-12-13,Furniture,Tables,South,First Class,56.3
1580,2023-02-13,Office Supplies,Storage,Central,Same Day,294.37
1581,2021-08-05,Office Supplies,Paper,South,Standard Class,92.03
1582,2022-10-31,Technology,Accessories,West,Standard Class,149.79
1583,2021-01-11,Furniture,Bookcases,West,Second Class,159.46
1584,2023-03-31,Furniture,Tables,Central,First Class,91.28
1585,2022-07-04,Furniture,Tables,East,Second Class,295.19
1586,2023-08-29,Technology,Copiers,Central,First Class,135.15
1587,2021-09-14,Technology,Phones,Central,Standard Class,207.96
1588,2023-01-03,Technology,Phones,South,Standard Class,160.6
1589,2023-02-04,Furniture,Chairs,East,Same Day,355.9
1590,2022-06-20,Furniture,Chairs,South,First Class,337.77
1591,2023-10-21,Technology,Accessories,South,Same Day,195.0
1592,2022-01-18,Furniture,Tables,East,Same Day,368.53
1593,2023-04-27,Furniture,Chairs,South,Same Day,571.5
1594,2022-03-21,Office Supplies,Binders,Central,Standard Class,24.51
1595,2021-01-24,Technology,Phones,Central,Same Day,153.02
1596,2021-02-10,Technology,Accessories,West,First Class,108.96
1597,2021-03-11,Furniture,Tables,Central,Same Day,141.7
1598,2023-07-09,Office Supplies,Binders,Central,First Class,18.8
1599,2022-11-03,Technology,Copiers,West,Standard Class,23.15
1600,2022-12-26,Technology,Copiers,South,Standard Class,165.18
1601,2021-05-01,Furniture,Chairs,South,First Class,161.31
1602,2022-10-06,Office Supplies,Paper,South,First Class,626.74
1603,2022-11-18,Furniture,Bookcases,East,Standard Class,278.36
1604,2022-07-13,Furniture,Chairs,Central,Same Day,361.91
1605,2023-10-27,Technology,Accessories,East,Second Class,2041.53
1606,2023-07-04,Office Supplies,Storage,East,Standard Class,754.79
1607,2023-05-06,Office Supplies,Paper,East,Second Class,241.29
1608,2021-04-13,Office Supplies,Paper,Central,Same Day,176.52
1609,2022-03-18,Furniture,Chairs,West,First Class,155.09
1610,2021-02-09,Technology,Copiers,South,Second Class,319.39
1611,2023-07-04,Furniture,Bookcases,Central,Same Day,177.75
1612,2022-11-10,Technology,Accessories,West,First Class,88.81
1613,2021-03-22,Office Supplies,Storage,Central,Standard Class,160.0
1614,2022-08-08,Office Supplies,Binders,East,Second Class,326.04
1615,2022-09-21,Furniture,Chairs,South,Standard Class,407.63
1616,2021-03-21,Technology,Copiers,East,Same Day,806.03
1617,2022-04-05,Technology,Copiers,Central,Standard Class,269.48
1618,2023-04-22,Office Supplies,Binders,West,First Class,594.27
1619,2023-04-09,Furniture,Bookcases,Central,Second Class,214.16
1620,2021-02-01,Furniture,Bookcases,South,Same Day,237.77
1621,2021-02-16,Office Supplies,Binders,West,Same Day,228.16
1622,2022-04-01,Technology,Phones,South,Standard Class,293.93
1623,2022-03-23,Office Supplies,Storage,West,Second Class,458.91
1624,2021-03-29,Furniture,Chairs,South,Second Class,171.75
1625,2021-05-18,Furniture,Chairs,Central,First Class,114.31
1626,2021-09-25,Office Supplies,Binders,Central,Same Day,484.37
1627,2023-11-03,Technology,Accessories,West,Second Class,460.91
1628,2021-08-25,Technology,Copiers,Central,Second Class,657.36
1629,2022-11-10,Technology,Phones,East,Same Day,150.33
1630,2021-07-12,Technology,Copiers,South,Standard Class,208.13
1631,2021-11-23,Technology,Copiers,Central,Same Day,496.9
1632,2022-08-02,Technology,Copiers,South,Second Class,170.11
1633,2022-05-14,Technology,Phones,West,First Class,395.67
1634,2021-12-01,Technology,Copiers,West,Same Day,214.89
1635,2023-07-18,Furniture,Chairs,Central,Standard Class,318.15
1636,2023-10-11,Technology,Accessories,Central,Second Class,87.1
1637,2023-09-07,Technology,Accessories,South,Second Class,266.87
1638,2021-09-14,Furniture,Bookcases,Central,First Class,563.81
1639,2022-11-07,Furniture,Chairs,East,Same Day,432.78
1640,2021-03-08,Office Supplies,Binders,Central,Second Class,107.59
1641,2023-03-17,Technology,Phones,West,Standard Class,764.0
1642,2021-07-01,Furniture,Tables,Central,Second Class,540.7
1643,2022-01-26,Furniture,Bookcases,West,Second Class,91.13
1644,2023-05-23,Office Supplies,Storage,East,First Class,160.92
1645,2022-01-19,Office Supplies,Storage,Central,Second Class,96.14
1646,2023-03-15,Technology,Copiers,Central,First Class,324.66
1647,2023-01-08,Furniture,Chairs,East,Standard Class,155.02
1648,2022-07-06,Furniture,Bookcases,South,Standard Class,32.44
1649,2022-08-27,Office Supplies,Paper,West,Second Class,236.94
1650,2021-10-12,Technology,Accessories,East,First Class,471.27
1651,2022-12-14,Furniture,Bookcases,West,Same Day,271.04
1652,2022-05-22,Office Supplies,Paper,West,First Class,370.7
1653,2023-06-19,Office Supplies,Binders,East,Second Class,290.72
1654,2021-12-18,Office Supplies,Paper,South,Same Day,420.36
1655,2023-04-08,Office Supplies,Storage,South,Standard Class,310.18
1656,2023-01-04,Office Supplies,Paper,East,Second Class,226.98
1657,2021-09-08,Office Supplies,Binders,West,Standard Class,268.52
1658,2023-02-20,Furniture,Bookcases,South,Second Class,673.63
1659,2022-09-16,Furniture,Bookcases,Central,Second Class,385.67
1660,2023-12-01,Furniture,Chairs,West,Second Class,107.26
1661,2022-07-11,Technology,Copiers,South,Second Class,265.31
1662,2022-08-30,Office Supplies,Paper,Central,Second Class,320.46
1663,2023-06-08,Technology,Accessories,West,Same Day,221.12
1664,2022-06-13,Technology,Accessories,East,Standard Class,32.66
1665,2021-09-06,Furniture,Bookcases,West,Second Class,117.66
1666,2022-09-12,Office Supplies,Storage,South,First Class,178.15
1667,2023-08-28,Technology,Copiers,West,Second Class,822.66
1668,2021-03-03,Technology,Phones,West,Same Day,356.43
1669,2023-01-14,Office Supplies,Binders,East,Standard Class,54.13
1670,2022-09-20,Furniture,Tables,South,Standard Class,232.3
1671,2022-02-18,Technology,Accessories,Central,Same Day,604.65
1672,2022-09-03,Office Supplies,Storage,East,Standard Class,153.16
1673,2023-09-15,Furniture,Bookcases,Central,Standard Class,509.81
1674,2023-07-26,Technology,Copiers,Central,Standard Class,56.11
1675,2022-09-12,Furniture,Chairs,West,First Class,4.85
1676,2023-04-09,Furniture,Bookcases,East,Second Class,561.9
1677,2022-08-18,Office Supplies,Storage,Central,First Class,170.61
1678,2021-08-05,Office Supplies,Storage,West,Standard Class,182.06
1679,2023-05-05,Furniture,Chairs,Central,First Class,288.72
1680,2022-08-29,Office Supplies,Paper,Central,Second Class,347.47
1681,2023-09-18,Technology,Phones,West,First Class,11.42
1682,2023-05-15,Office Supplies,Paper,South,Second Class,142.97
1683,2022-10-27,Furniture,Bookcases,Central,Second Class,261.6
1684,2023-04-03,Office Supplies,Paper,Central,Same Day,346.91
1685,2022-10-19,Technology,Accessories,Central,Second Class,106.07
1686,2023-11-11,Office Supplies,Binders,South,Same Day,212.09
1687,2022-10-29,Office Supplies,Storage,Central,Standard Class,152.75
1688,2023-10-08,Office Supplies,Binders,West,Same Day,295.98
1689,2023-03-29,Furniture,Chairs,Central,Standard Class,548.33
1690,2023-05-03,Furniture,Chairs,East,Same Day,190.37
1691,2021-07-31,Furniture,Bookcases,South,Standard Class,67.35
1692,2022-06-16,Furniture,Chairs,West,Standard Class,136.25
1693,2023-11-11,Furniture,Chairs,Central,Second Class,758.94
1694,2022-12-17,Office Supplies,Binders,South,Second Class,118.08
1695,2022-05-31,Furniture,Tables,West,Same Day,81.99
1696,2021-11-17,Office Supplies,Storage,West,Same Day,180.94
1697,2021-10-25,Office Supplies,Storage,East,Second Class,232.35
1698,2022-12-25,Technology,Phones,Central,Standard Class,160.87
1699,2021-05-04,Office Supplies,Binders,West,Standard Class,56.46
1700,2021-09-03,Furniture,Tables,Central,Same Day,317.59
1701,2023-05-09,Furniture,Tables,South,Same Day,296.21
1702,2021-06-22,Technology,Copiers,West,First Class,409.57
1703,2022-10-28,Furniture,Bookcases,East,First Class,291.26
1704,2022-07-14,Office Supplies,Storage,West,Standard Class,717.86
1705,2021-01-25,Office Supplies,Storage,Central,Standard Class,432.16
1706,2023-07-25,Office Supplies,Storage,East,Second Class,373.12
1707,2023-05-17,Technology,Phones,Central,Same Day,561.99
1708,2021-07-21,Office Supplies,Paper,West,Standard Class,278.18
1709,2023-06-28,Technology,Copiers,South,Same Day,215.71
1710,2023-07-07,Furniture,Chairs,South,Standard Class,314.96
1711,2022-03-23,Furniture,Bookcases,West,Standard Class,30.55
1712,2023-10-06,Technology,Copiers,West,Standard Class,278.85
1713,2023-06-12,Office Supplies,Binders,West,Standard Class,232.15
1714,2021-09-27,Furniture,Chairs,East,Standard Class,340.38
1715,2023-02-14,Technology,Phones,East,First Class,510.85
1716,2022-10-25,Technology,Phones,East,Second Class,380.88
1717,2022-03-12,Office Supplies,Paper,West,First Class,136.58
1718,2022-04-28,Office Supplies,Paper,South,Standard Class,454.97
1719,2021-09-01,Office Supplies,Storage,West,Standard Class,724.77
1720,2022-06-04,Office Supplies,Paper,West,First Class,519.91
1721,2021-11-29,Furniture,Chairs,West,Standard Class,73.89
1722,2022-09-30,Furniture,Tables,Central,First Class,378.03
1723,2023-05-07,Furniture,Chairs,West,Same Day,85.76
1724,2023-09-19,Technology,Phones,West,First Class,199.08
1725,2023-04-09,Technology,Phones,West,Same Day,333.14
1726,2021-07-24,Office Supplies,Storage,West,Same Day,301.93
1727,2022-02-13,Technology,Phones,East,Second Class,513.03
1728,2022-07-23,Office Supplies,Binders,West,Standard Class,727.11
1729,2022-04-28,Furniture,Chairs,East,Same Day,357.7
1730,2022-08-24,Office Supplies,Storage,Central,First Class,186.88
1731,2022-03-02,Furniture,Tables,Central,Standard Class,32.58
1732,2021-06-07,Furniture,Tables,South,Standard Class,602.04
1733,2023-01-11,Office Supplies,Storage,West,Second Class,233.11
1734,2022-05-22,Furniture,Bookcases,Central,Second Class,242.79
1735,2023-06-16,Furniture,Tables,West,First Class,258.09
1736,2022-12-06,Furniture,Chairs,East,Second Class,345.97
1737,2021-09-21,Furniture,Bookcases,South,Same Day,353.35
1738,2022-03-25,Furniture,Bookcases,West,Same Day,201.67
1739,2023-07-26,Technology,Copiers,East,Same Day,231.3
1740,2023-08-19,Office Supplies,Paper,South,Second Class,150.49
1741,2023-12-26,Technology,Phones,Central,Same Day,136.48
1742,2023-12-23,Office Supplies,Paper,West,Same Day,135.89
1743,2021-10-20,Furniture,Tables,Central,Same Day,229.18
1744,2023-08-01,Technology,Phones,South,Same Day,113.46
1745,2021-09-30,Technology,Copiers,West,Same Day,3.88
1746,2023-09-22,Furniture,Tables,East,Standard Class,184.21
1747,2022-02-19,Office Supplies,Paper,East,First Class,78.78
1748,2022-08-14,Technology,Phones,Central,Same Day,271.79
1749,2023-06-05,Office Supplies,Paper,East,First Class,149.98
1750,2023-12-11,Office Supplies,Storage,West,Same Day,349.09
1751,2022-10-08,Furniture,Tables,South,First Class,86.47
1752,2022-04-18,Office Supplies,Binders,South,Same Day,41.07
1753,2021-09-23,Office Supplies,Storage,Central,First Class,231.75
1754,2022-04-23,Office Supplies,Storage,East,First Class,177.79
1755,2021-04-27,Technology,Copiers,South,Standard Class,71.85
1756,2021-03-10,Technology,Accessories,East,Second Class,432.4
1757,2021-08-02,Office Supplies,Paper,South,Standard Class,101.81
1758,2021-05-14,Office Supplies,Paper,East,Same Day,130.77
1759,2023-01-04,Office Supplies,Binders,West,Second Class,490.42
1760,2021-10-12,Furniture,Tables,West,First Class,363.73
1761,2021-03-16,Furniture,Chairs,South,Same Day,91.39
1762,2021-06-24,Office Supplies,Paper,East,Second Class,191.26
1763,2021-07-16,Furniture,Tables,South,First Class,82.48
1764,2022-02-06,Office Supplies,Storage,South,First Class,466.07
1765,2022-03-21,Office Supplies,Paper,East,Second Class,465.85
1766,2021-01-15,Technology,Copiers,West,Standard Class,798.04
1767,2021-11-20,Technology,Copiers,South,Standard Class,1003.25
1768,2021-02-24,Technology,Copiers,East,Standard Class,148.45
1769,2023-09-11,Furniture,Tables,East,First Class,414.97
1770,2021-09-29,Technology,Accessories,Central,Second Class,33.9
1771,2023-06-28,Furniture,Tables,West,Same Day,287.6
1772,2021-05-13,Furniture,Bookcases,Central,Same Day,341.77
1773,2021-07-29,Technology,Copiers,East,Second Class,107.21
1774,2023-01-23,Technology,Phones,South,First Class,140.48
1775,2022-04-15,Furniture,Tables,Central,First Class,468.04
1776,2023-03-01,Office Supplies,Binders,West,Second Class,347.95
1777,2021-01-13,Furniture,Chairs,West,Standard Class,731.78
1778,2022-12-16,Furniture,Chairs,West,First Class,676.2
1779,2023-07-30,Furniture,Chairs,Central,Standard Class,46.85
1780,2022-03-11,Furniture,Chairs,South,First Class,161.57
1781,2022-04-10,Furniture,Chairs,West,First Class,96.8
1782,2023-12-26,Technology,Phones,South,Standard Class,427.25
1783,2021-12-06,Technology,Accessories,Central,Same Day,309.07
1784,2022-03-08,Furniture,Chairs,East,First Class,103.35
1785,2021-09-02,Technology,Phones,West,Same Day,119.25
1786,2023-09-29,Office Supplies,Paper,Central,Standard Class,578.46
1787,2022-07-24,Technology,Accessories,South,First Class,177.49
1788,2021-12-24,Office Supplies,Storage,East,Same Day,27.12
1789,2021-10-14,Technology,Phones,East,Standard Class,94.68
1790,2022-10-02,Technology,Accessories,South,First Class,832.87
1791,2023-08-28,Office Supplies,Binders,Central,Standard Class,500.24
1792,2021-07-20,Technology,Copiers,South,Second Class,77.22
1793,2022-09-09,Office Supplies,Storage,West,Second Class,287.5
1794,2021-07-30,Technology,Accessories,South,Same Day,479.16
1795,2023-12-15,Technology,Accessories,East,Standard Class,46.1
1796,2023-12-03,Furniture,Bookcases,Central,First Class,516.17
1797,2023-10-17,Office Supplies,Storage,South,Standard Class,345.57
1798,2021-03-09,Office Supplies,Binders,East,Same Day,133.2
1799,2021-10-03,Office Supplies,Storage,South,Second Class,385.96
1800,2023-12-02,Office Supplies,Paper,East,Second Class,312.3
1801,2021-02-26,Furniture,Chairs,Central,First Class,328.16
1802,2021-11-03,Furniture,Tables,South,First Class,279.79
1803,2023-05-23,Office Supplies,Paper,South,Second Class,115.25
1804,2021-01-21,Furniture,Tables,South,Second Class,135.89
1805,2021-05-24,Technology,Copiers,Central,Second Class,206.67
1806,2022-11-22,Technology,Phones,South,Standard Class,259.01
1807,2022-11-27,Technology,Copiers,West,Second Class,402.26
1808,2021-02-18,Furniture,Bookcases,South,Second Class,845.81
1809,2022-08-17,Technology,Copiers,West,Standard Class,297.55
1810,2022-04-07,Office Supplies,Binders,Central,First Class,397.25
1811,2021-11-03,Office Supplies,Storage,Central,Standard Class,462.47
1812,2023-09-30,Furniture,Bookcases,Central,Same Day,417.26
1813,2023-11-02,Technology,Phones,East,Standard Class,111.23
1814,2022-12-01,Technology,Accessories,Central,Standard Class,615.06
1815,2022-10-06,Technology,Accessories,East,First Class,551.97
1816,2021-12-18,Technology,Phones,South,First Class,276.92
1817,2022-01-11,Furniture,Tables,South,Same Day,117.51
1818,2021-02-15,Furniture,Tables,West,Standard Class,255.86
1819,2023-10-06,Technology,Phones,East,Same Day,53.15
1820,2022-09-17,Office Supplies,Paper,East,First Class,668.77
1821,2022-12-12,Office Supplies,Storage,West,Standard Class,147.08
1822,2023-07-30,Office Supplies,Binders,East,Standard Class,198.27
